"date","trap.visit.id","station","turbidity","water.vel","dissolved.oxygen","water.depth","environmental.comments","calendar.year","water.year"
2016-01-11,989,"North Channel 8.1",NA,NA,NA,174,"Staff gauge: 8 cm at 8:50 AM
",2016,2016
2016-01-12,990,"North Channel 8.1",2.03,0.9,NA,174,"DO not recorded; not calibrated. Staff gauge: 8 cm at 9:15 AM",2016,2016
2016-01-13,991,"North Channel 8.1",2.48,0.98,11.29,171,"Staff gauge: 10 cm at 9:10 AM",2016,2016
2016-01-14,992,"North Channel 8.1",2.18,0.78,9.68,174,"Staff gauge: 8 cm at 8:47 AM",2016,2016
2016-01-15,993,"North Channel 8.1",2.54,0.97,10.3,172,"Staff gauge: 8 cm at 9:00 AM",2016,2016
2016-01-16,994,"North Channel 8.1",2.53,0.94,10.05,174,"Staff gauge: 8 cm at 8:23 AM",2016,2016
2016-01-17,995,"North Channel 8.1",2.32,0.98,10.22,171,"Staff gauge: 8 cm at 8:35 AM",2016,2016
2016-01-18,996,"North Channel 8.1",7.05,1.02,10.28,192,"Staff gauge: 18 cm at 11:25 AM",2016,2016
2016-01-19,997,"North Channel 8.1",6.92,0.86,9.83,218,"Staff gauge: 20 cm at 1:45 AM",2016,2016
2016-01-20,998,"North Channel 8.1",4.3,0.94,9.78,182,"Staff gauge: 8 cm at 9:31 AM",2016,2016
2016-01-21,999,"North Channel 8.1",2.78,0.92,10.05,174,"Staff gauge: 9 cm at 8:39 AM",2016,2016
2016-01-22,1011,"North Channel 8.1",3.72,0.72,9.73,204,"Staff gauge: 27 cm at 8:30 AM",2016,2016
2016-01-23,1012,"North Channel 8.1",3.11,0.63,9.31,243,"Staff gauge: 43 cm at 8:00 AM",2016,2016
2016-01-24,1013,"North Channel 8.1",2.47,1.03,10.19,230,"Staff gauge: 36 cm at 8:45 AM",2016,2016
2016-01-25,1014,"North Channel 8.1",2.05,1.16,10.05,215,"Staff gauge: 29 cm at 9:30 AM",2016,2016
2016-01-26,1015,"North Channel 8.1",2.64,0.97,10.28,225,"Staff gauge: 28 cm at 9:40 AM",2016,2016
2016-01-27,1016,"North Channel 8.1",2.57,0.98,10.25,201,"Staff gauge: 21 cm at 9:20 AM",2016,2016
2016-01-28,1017,"North Channel 8.1",2.22,1.02,10.53,200,"Staff gauge: 21 cm at 9:12 AM",2016,2016
2016-01-29,1018,"North Channel 8.1",2.63,1.02,10.03,202,"Staff gauge: 10 cm at 8:40 AM",2016,2016
2016-01-30,1019,"North Channel 8.1",3.16,1.05,10.01,207,"Staff gauge: 22 cm at 8:26 AM",2016,2016
2016-01-31,1020,"North Channel 8.1",2.74,1.13,10.03,197,"Staff gauge: 22 cm at 8:31 AM",2016,2016
2016-02-01,1021,"North Channel 8.1",1.95,1.09,11.4,210,"Staff gauge: 20 cm at 9:10 AM",2016,2016
2016-02-02,1033,"North Channel 8.1",2.17,1.09,10.78,203,"Staff gauge: 22 cm at 9:28 AM",2016,2016
2016-02-03,1034,"North Channel 8.1",1.89,1.12,11.16,202,"Staff gauge: 22 cm at 9:58 AM",2016,2016
2016-02-04,1035,"North Channel 8.1",2.28,0.95,10.92,203,"Staff gauge: 22 cm at 10:22 AM",2016,2016
2016-02-05,1036,"North Channel 8.1",6.89,1.52,11.34,245,"Staff gauge: 40 cm at 11:30 AM",2016,2016
2016-02-06,1038,"North Channel 8.1",NA,NA,NA,NA,"Environmental data not recorded.",2016,2016
2016-02-07,1039,"North Channel 8.1",4.83,1.32,10.6,244,"Staff gauge: 44 cm at 8:30 AM",2016,2016
2016-02-08,1040,"North Channel 8.1",5.16,1.31,10.6,243,"Staff gauge: 44 cm at 9:20 AM",2016,2016
2016-02-09,1041,"North Channel 8.1",7.98,1.35,10.64,242,"Staff gauge: 54 cm at 8:40 AM",2016,2016
2016-02-11,1048,"North Channel 8.1",NA,NA,NA,NA,"Environmental data not recorded.",2016,2016
2016-02-12,1049,"North Channel 8.1",9.18,1.26,11.27,268,"Staff gauge: 65 cm at 8:48 AM",2016,2016
2016-02-13,1050,"North Channel 8.1",NA,1.27,10.64,267,"Staff gauge: 65 cm at 8:30 AM. Turbidity not recorded.",2016,2016
2016-02-14,1052,"North Channel 8.1",6.87,1.37,10.58,260,"Staff gauge: 65 cm at 8:47 AM",2016,2016
2016-02-15,1070,"North Channel 8.1",8.87,1.22,11,269,"Staff gauge: 64 cm at 10:25 AM",2016,2016
2016-02-16,1071,"North Channel 8.1",7.21,1.33,8.89,262,"Staff gauge: 65 cm at 9:20 AM",2016,2016
2016-02-17,1072,"North Channel 8.1",6.56,1.17,10.21,265,"Staff gauge: 64 cm at 8:13 AM",2016,2016
2016-02-18,1073,"North Channel 8.1",6.32,1.35,10,265,"Staff gauge: 67 cm at 8:47 AM",2016,2016
2016-02-19,1074,"North Channel 8.1",7.84,1.28,10.24,260,"Staff gauge: 64 cm at 8:28 AM",2016,2016
2016-02-20,1077,"North Channel 8.1",6.69,1.45,10.13,266,"Staff gauge: 65 cm at 8:34 AM",2016,2016
2016-02-21,1078,"North Channel 8.1",5.43,1.32,10.15,249,"Staff gauge: 65 cm at 8:10 AM",2016,2016
2016-02-22,1079,"North Channel 8.1",4.47,1.32,9.96,260,"Staff gauge: 62 cm at 8:00 AM",2016,2016
2016-02-23,1102,"North Channel 8.1",NA,NA,NA,NA,"Environmental data not recorded.",2016,2016
2016-02-23,1103,"North Channel 8.1",23.45,1.38,10.43,203,"Staff gauge not visible; water level too high.",2016,2016
2016-02-24,1104,"North Channel 8.1",NA,NA,NA,NA,"Environmental data not recorded.",2016,2016
2016-02-25,1105,"North Channel 8.1",3.53,1.37,10.52,188,"Staff gauge not visible; water level too high.",2016,2016
2016-02-26,1114,"North Channel 8.1",4.48,1.15,10.28,187,"Staff gauge not visible; water level too high.",2016,2016
2016-02-27,1115,"North Channel 8.1",4.57,1.24,10.4,198,"Staff gauge not visible; water level too high.",2016,2016
2016-02-28,1116,"North Channel 8.1",6.12,1.14,10.53,195,"Staff gauge: 87 cm at 8:55 AM",2016,2016
2016-02-29,1117,"North Channel 8.1",3.83,1.26,10.43,201,"Staff gauge: 81 cm at 9.25 AM",2016,2016
2016-03-01,1118,"North Channel 8.1",2.72,1.25,10.13,215,"Staff gauge: 70 cm at 9:38 AM",2016,2016
2016-03-02,1119,"North Channel 8.1",2.89,1.37,10.48,240,"Staff gauge: 65 cm at 11:22 AM",2016,2016
2016-03-03,1120,"North Channel 8.1",2.86,1.22,9.76,230,"Staff gauge: 65 cm at 10:50 AM",2016,2016
2016-03-04,1121,"North Channel 8.1",2.31,1.24,9.89,231,"Staff gauge: 66 cm at 9:30 AM",2016,2016
2016-03-05,1122,"North Channel 8.1",2.96,1.3,10.33,220,"Staff gauge: 89 cm at 12:58 PM",2016,2016
2016-03-06,1124,"North Channel 8.1",3.17,1.2,10.64,223,"Staff gauge: 88 cm at 12:38 PM",2016,2016
2016-03-07,1123,"North Channel 8.1",5.72,1.24,10.15,222,"Staff gauge: 90 cm at 9:17 AM",2016,2016
2016-03-07,1143,"North Channel 8.1",NA,NA,NA,NA,"No environmental data recorded.",2016,2016
2016-03-21,1151,"North Channel 8.1",NA,NA,NA,NA,"Environmental data not recorded.",2016,2016
2016-03-22,1152,"North Channel 8.1",7.82,1.04,10.83,275,"Staff gauge not visible; water level too high. Discharge recorded is at start of day (email from Randy Fields).",2016,2016
2016-03-23,1153,"North Channel 8.1",5.01,1.01,10.42,273,"Staff gauge not visible; water level too high. Discharge recorded is at start of day (email from Randy Fields).",2016,2016
2016-03-24,1154,"North Channel 8.1",5.61,1.01,10.57,269,"Staff gauge not visible; water level too high. Discharge recorded is at start of day (email from Randy Fields).",2016,2016
2016-03-24,1155,"North Channel 8.1",4.76,0.95,10.34,250,"Staff gauge not visible; water level too high.",2016,2016
2016-03-25,1156,"North Channel 8.1",4.45,0.92,9.85,227,"Staff gauge not visible; water level too high. Discharge recorded is at start of day (email from Randy Fields).",2016,2016
2016-03-26,1157,"North Channel 8.1",4.6,1.01,9.75,219,"Staff gauge not visible; water level too high.",2016,2016
2016-03-27,1158,"North Channel 8.1",4.21,0.97,10.2,233,"Staff gauge not visible; water level too high.",2016,2016
2016-03-28,1159,"North Channel 8.1",NA,1.22,9.97,233,"Staff gauge not visible; water level too high. Turbidity not recorded.",2016,2016
2016-03-29,1160,"North Channel 8.1",4.24,1.09,10.43,223,"Staff gauge not visible; water level too high.",2016,2016
2016-03-30,1161,"North Channel 8.1",4.37,1.31,9.94,204,"Staff gauge: 100 cm at 9:42 AM.",2016,2016
2016-03-31,1162,"North Channel 8.1",4.19,1.16,9.82,216,"Staff gauge: 80 cm at 12:30 PM",2016,2016
2016-04-01,1163,"North Channel 8.1",4.71,1.28,9.7,223,"Staff gauge: 74 cm at 9:30 AM",2016,2016
2016-04-02,1164,"North Channel 8.1",4.17,1.21,9.6,215,"Staff gauge: 70 cm at 8:52 AM",2016,2016
2016-04-03,1165,"North Channel 8.1",3.69,1.18,9.55,206,"Staff gauge: 68 cm at 8:42 AM",2016,2016
2016-04-04,1166,"North Channel 8.1",2.86,1.47,9.54,225,"Staff gauge: 68 cm at 9:06 AM",2016,2016
2017-02-01,1183,"North Channel 8.1",NA,0.85,NA,NA,NA,2017,2017
2017-02-02,1184,"North Channel 8.1",10.59,0.86,NA,261,"DO not recorded; not calibrated.",2017,2017
2017-02-03,1185,"North Channel 8.1",9.78,1,NA,272,"DO not recorded; not calibrated.",2017,2017
2017-02-04,1186,"North Channel 8.1",9.89,0.79,9.13,298,NA,2017,2017
2017-03-03,1187,"North Channel 8.1",NA,1.24,NA,NA,NA,2017,2017
2017-03-04,1188,"North Channel 8.1",16.39,1.07,10.1,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-03-05,1189,"North Channel 8.1",16.98,0.7,10.25,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-03-06,1190,"North Channel 8.1",11.89,0.62,9.45,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-03-07,1191,"North Channel 8.1",13.32,0.89,9.99,290,NA,2017,2017
2017-03-08,1201,"North Channel 8.1",14.77,0.84,9.69,292,NA,2017,2017
2017-03-09,1202,"North Channel 8.1",10.7,0.83,9.6,243,NA,2017,2017
2017-03-10,1203,"North Channel 8.1",11.73,0.73,9.49,216,NA,2017,2017
2017-03-11,1204,"North Channel 8.1",10.57,0.52,9.71,260,NA,2017,2017
2017-03-12,1205,"North Channel 8.1",10.45,0.83,9.75,249,NA,2017,2017
2017-03-13,1206,"North Channel 8.1",8.46,0.88,9.66,255,NA,2017,2017
2017-03-14,1207,"North Channel 8.1",7.38,0.79,9.65,225,NA,2017,2017
2017-03-15,1208,"North Channel 8.1",9.23,0.93,9.45,235,NA,2017,2017
2017-03-16,1209,"North Channel 8.1",8.59,0.88,10.14,NA,"Water depth not recorded.",2017,2017
2017-03-17,1210,"North Channel 8.1",6.5,1.1,9.65,213,NA,2017,2017
2017-03-18,1211,"North Channel 8.1",6.39,1.14,8.57,195,NA,2017,2017
2017-03-19,1212,"North Channel 8.1",6.23,0.86,8.55,238,NA,2017,2017
2017-03-20,1213,"North Channel 8.1",5.24,0.73,9.58,268,NA,2017,2017
2017-03-21,1214,"North Channel 8.1",6.47,0.4,10.6,255,NA,2017,2017
2017-03-22,1215,"North Channel 8.1",5.91,0.83,9.06,270,NA,2017,2017
2017-03-23,1216,"North Channel 8.1",5.32,0.69,9.27,265,NA,2017,2017
2017-03-24,1217,"North Channel 8.1",6.63,0.66,9.61,275,NA,2017,2017
2017-03-25,1218,"North Channel 8.1",5.2,0.55,9.89,275,NA,2017,2017
2017-03-26,1219,"North Channel 8.1",4.35,0.6,9.27,266,NA,2017,2017
2017-03-27,1220,"North Channel 8.1",4.63,0.61,9.12,269,NA,2017,2017
2017-04-02,1221,"North Channel 8.1",NA,1.3,11.2,270,NA,2017,2017
2017-04-03,1222,"North Channel 8.1",3.62,1.13,11.5,263,NA,2017,2017
2017-04-04,1223,"North Channel 8.1",3.57,1.32,9.15,252,NA,2017,2017
2017-04-05,1224,"North Channel 8.1",2.9,1.46,8.7,243,NA,2017,2017
2017-04-06,1249,"North Channel 8.1",4.52,1.33,9.06,242,NA,2017,2017
2017-04-07,1250,"North Channel 8.1",3.36,1.43,8.79,207,NA,2017,2017
2017-04-09,1251,"North Channel 8.1",NA,1.13,9.84,294,NA,2017,2017
2017-04-10,1252,"North Channel 8.1",3.19,0.97,9.31,294,NA,2017,2017
2017-04-11,1253,"North Channel 8.1",2.84,0.89,8.2,298,NA,2017,2017
2017-04-12,1254,"North Channel 8.1",3.45,1.12,9.06,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-04-13,1255,"North Channel 8.1",5.26,1,9.41,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-04-14,1256,"North Channel 8.1",3.64,0.94,8.3,296,NA,2017,2017
2017-04-17,1257,"North Channel 8.1",NA,1.32,9.54,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-04-18,1258,"North Channel 8.1",3.85,0.95,9.09,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-04-19,1259,"North Channel 8.1",3.03,1,9.32,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-04-24,1271,"North Channel 8.1",NA,1.39,9.84,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-04-25,1272,"North Channel 8.1",3.19,1.2,9.39,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-04-26,1273,"North Channel 8.1",2.4,1.15,9.18,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-04-27,1274,"North Channel 8.1",3.57,1,9.45,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-04-28,1275,"North Channel 8.1",2.25,1.01,8.75,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-04-29,1276,"North Channel 8.1",3.19,0.94,7.42,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-05-01,1277,"North Channel 8.1",NA,0.96,9.4,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-05-02,1278,"North Channel 8.1",1.56,1.15,8.91,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-05-03,1279,"North Channel 8.1",2.5,0.96,9.33,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-05-04,1280,"North Channel 8.1",1.48,1.22,9.04,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-05-05,1281,"North Channel 8.1",1.56,1.2,9.07,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-05-06,1282,"North Channel 8.1",2.25,1.63,8.99,NA,"Water depth not recorded; too deep (>300 cm).",2017,2017
2017-05-09,1284,"North Channel 8.1",NA,1.84,9,240,NA,2017,2017
2017-05-10,1285,"North Channel 8.1",1.04,1.62,8.87,NA,"Water depth not recorded.",2017,2017
2017-05-11,1286,"North Channel 8.1",1.23,1.43,8.7,244,NA,2017,2017
2017-05-12,1287,"North Channel 8.1",2.93,1.6,7.98,285,NA,2017,2017
2017-05-13,1288,"North Channel 8.1",1.85,1.33,8.12,244,NA,2017,2017
2017-05-15,1289,"North Channel 8.1",NA,1.3,8.55,259,NA,2017,2017
2017-05-16,1290,"North Channel 8.1",2.61,1.16,8.78,NA,"Water depth not recorded.",2017,2017
2017-05-17,1291,"North Channel 8.1",2.11,1.16,NA,200,"DO recorded as 8.67 mg/l on Trap 8.1 datasheet, and 9.67 mg/l on Trap 8.2 datasheet.",2017,2017
2017-05-18,1292,"North Channel 8.1",2.27,1.44,8.75,250,NA,2017,2017
2017-05-19,1293,"North Channel 8.1",2.28,1.47,7.8,257,NA,2017,2017
2017-05-20,1294,"North Channel 8.1",1.86,1.53,8.01,246,NA,2017,2017
2017-05-22,1295,"North Channel 8.1",NA,1.67,8.9,240,NA,2017,2017
2017-05-23,1296,"North Channel 8.1",2,1.56,8.9,240,NA,2017,2017
2017-05-24,1297,"North Channel 8.1",1.8,1.63,6.5,230,NA,2017,2017
2017-05-29,1298,"North Channel 8.1",NA,NA,8.27,211,"Water velocity not recorded; needs battery.",2017,2017
2017-05-30,1299,"North Channel 8.1",1.1,1.39,8.28,207,NA,2017,2017
2017-05-31,1300,"North Channel 8.1",2.05,1.48,8.42,201,NA,2017,2017
2017-06-01,1301,"North Channel 8.1",1.37,0.91,8.1,NA,"Water depth not recorded.",2017,2017
2017-06-12,1334,"North Channel 8.1",NA,1.56,8.4,210,NA,2017,2017
2017-06-13,1335,"North Channel 8.1",2.08,1.42,8.34,220,NA,2017,2017
2017-06-14,1336,"North Channel 8.1",2.02,1.55,8.06,218,NA,2017,2017
2017-06-15,1337,"North Channel 8.1",2.08,1.32,7.89,211,NA,2017,2017
2017-06-16,1338,"North Channel 8.1",1.54,1.43,7.51,206,NA,2017,2017
2017-06-17,1339,"North Channel 8.1",NA,1.65,7.89,200,"Turbidity not recorded: water sample not taken.",2017,2017
2017-06-19,1340,"North Channel 8.1",NA,1.38,7.23,212,NA,2017,2017
2017-06-20,1341,"North Channel 8.1",1.14,1.47,7.65,205,NA,2017,2017
2017-06-21,1342,"North Channel 8.1",1.64,1.5,NA,210,"DO meter needs to be recalibrated; recorded as 4.45 mg/L.",2017,2017
2017-06-22,1343,"North Channel 8.1",2.17,1.32,9.61,214,NA,2017,2017
2017-06-23,1344,"North Channel 8.1",1.78,1.25,9.69,201,NA,2017,2017
2018-01-11,1358,"North Channel 8.1",NA,1.46,NA,262,"D.O. not calibrated

Staff gage broken",2018,2018
2018-01-12,1361,"North Channel 8.1",2.19,1.5,9.41,265,NA,2018,2018
2018-01-13,1362,"North Channel 8.1",2.35,1.42,8.25,260,NA,2018,2018
2018-01-14,1363,"North Channel 8.1",1.71,1.39,9.2,255,NA,2018,2018
2018-01-15,1367,"North Channel 8.1",1.56,0.97,8.97,255,NA,2018,2018
2018-01-16,1368,"North Channel 8.1",1.64,1.38,9.15,260,NA,2018,2018
2018-01-17,1372,"North Channel 8.1",1.51,1.09,8.75,260,NA,2018,2018
2018-01-18,1374,"North Channel 8.1",2.56,1.3,9.14,258,NA,2018,2018
2018-01-19,1375,"North Channel 8.1",2.63,1.2,9.42,255,NA,2018,2018
2018-01-20,1376,"North Channel 8.1",2.02,1.44,8.55,255,NA,2018,2018
2018-01-21,1377,"North Channel 8.1",2.92,1.43,9.65,260,NA,2018,2018
2018-01-22,1378,"North Channel 8.1",1.83,1.36,9.2,260,NA,2018,2018
2018-01-23,1384,"North Channel 8.1",1.63,1.36,9.13,260,NA,2018,2018
2018-01-24,1385,"North Channel 8.1",1.87,1.15,9.28,260,NA,2018,2018
2018-01-25,1386,"North Channel 8.1",2.19,1.28,9.17,260,NA,2018,2018
2018-01-26,1387,"North Channel 8.1",2.08,0.7,9.53,265,NA,2018,2018
2018-01-27,1388,"North Channel 8.1",2.05,0.93,9.36,254,NA,2018,2018
2018-01-28,1389,"North Channel 8.1",2.42,1.27,9.35,265,NA,2018,2018
2018-01-29,1390,"North Channel 8.1",2.24,1.26,9.08,260,NA,2018,2018
2018-01-30,1398,"North Channel 8.1",2.26,0.8,8.94,260,NA,2018,2018
2018-01-31,1399,"North Channel 8.1",2.55,1.34,8.33,245,NA,2018,2018
2018-02-01,1402,"North Channel 8.1",1.84,1.16,9.03,200,NA,2018,2018
2018-02-02,1404,"North Channel 8.1",1.63,1.34,8.01,255,NA,2018,2018
2018-02-03,1405,"North Channel 8.1",2.41,1.12,9.26,250,NA,2018,2018
2018-02-04,1406,"North Channel 8.1",2.18,1.22,9.9,235,NA,2018,2018
2018-02-05,1408,"North Channel 8.1",1.95,1.26,9.17,235,NA,2018,2018
2018-02-06,1412,"North Channel 8.1",1.7,1.44,8.93,241,NA,2018,2018
2018-02-07,1413,"North Channel 8.1",1.67,1.26,8.77,240,NA,2018,2018
2018-02-08,1414,"North Channel 8.1",1.39,1.12,9.4,237,NA,2018,2018
2018-02-09,1415,"North Channel 8.1",1.35,1.43,7.73,262,NA,2018,2018
2018-02-10,1416,"North Channel 8.1",2.02,1.22,7.21,263,NA,2018,2018
2018-02-11,1417,"North Channel 8.1",2.98,1.41,9.13,255,NA,2018,2018
2018-02-12,1424,"North Channel 8.1",2.66,1.19,9.15,265,NA,2018,2018
2018-02-13,1425,"North Channel 8.1",1.75,1.28,8.7,263,NA,2018,2018
2018-02-14,1428,"North Channel 8.1",1.59,1.29,8.91,250,NA,2018,2018
2018-02-15,1429,"North Channel 8.1",1.95,1.24,8.83,260,NA,2018,2018
2018-02-16,1430,"North Channel 8.1",1.82,1.21,7.89,260,NA,2018,2018
2018-02-17,1431,"North Channel 8.1",2.52,0.99,9.15,250,NA,2018,2018
2018-02-18,1432,"North Channel 8.1",1.4,1.27,8.88,255,NA,2018,2018
2018-02-19,1433,"North Channel 8.1",2.29,1.37,8.78,255,NA,2018,2018
2018-02-20,1434,"North Channel 8.1",1.68,1.45,8.9,255,NA,2018,2018
2018-02-21,1442,"North Channel 8.1",1.86,1.34,8.2,260,NA,2018,2018
2018-02-25,1443,"North Channel 8.1",NA,1.47,10.54,260,NA,2018,2018
2018-02-26,1444,"North Channel 8.1",2,1.27,9.15,260,NA,2018,2018
2018-02-27,1448,"North Channel 8.1",1.81,1.35,8.79,255,NA,2018,2018
2018-02-28,1449,"North Channel 8.1",2.87,1.27,9.37,235,NA,2018,2018
2018-03-04,1450,"North Channel 8.1",NA,1.35,9.75,240,NA,2018,2018
2018-03-05,1451,"North Channel 8.1",2.32,1.3,9.25,240,NA,2018,2018
2018-03-06,1456,"North Channel 8.1",1.9,1.21,9.18,240,NA,2018,2018
2018-03-07,1458,"North Channel 8.1",1.56,1.33,8.96,240,NA,2018,2018
2018-03-08,1459,"North Channel 8.1",1.94,1.17,8.46,240,NA,2018,2018
2018-03-09,1461,"North Channel 8.1",1.38,0.86,9.03,240,NA,2018,2018
2018-03-10,1462,"North Channel 8.1",1.29,1.48,7.65,231,NA,2018,2018
2018-03-11,1463,"North Channel 8.1",1.67,1.36,9.07,245,NA,2018,2018
2018-03-12,1464,"North Channel 8.1",1.38,1.42,8.93,240,NA,2018,2018
2018-03-13,1470,"North Channel 8.1",1.24,1.42,8.35,240,NA,2018,2018
2018-03-14,1471,"North Channel 8.1",2.14,1.2,6.78,225,NA,2018,2018
2018-03-15,1474,"North Channel 8.1",1.87,1.29,8.49,240,NA,2018,2018
2018-03-16,1475,"North Channel 8.1",3.11,1.21,8.63,239,NA,2018,2018
2018-03-17,1476,"North Channel 8.1",3.79,1.21,7.76,NA,"Water depth not recorded accurately",2018,2018
2018-03-18,1477,"North Channel 8.1",3.28,1.26,9.14,235,NA,2018,2018
2018-03-19,1478,"North Channel 8.1",1.38,1.38,7.1,230,NA,2018,2018
2018-03-20,1484,"North Channel 8.1",2.49,1.22,7.02,235,NA,2018,2018
2018-03-29,1486,"North Channel 8.1",NA,1,9.36,NA,"River too deep to measure depth with pole (+300cm)",2018,2018
2018-03-30,1487,"North Channel 8.1",14.47,1.16,9.45,NA,"River too deep to measure depth with pole (+300cm)",2018,2018
2018-03-31,1490,"North Channel 8.1",12.15,1.3,9.3,281,NA,2018,2018
2018-04-01,1491,"North Channel 8.1",10.67,1.17,9.1,280,NA,2018,2018
2018-04-02,1492,"North Channel 8.1",9.47,1.13,9.41,285,NA,2018,2018
2018-04-03,1496,"North Channel 8.1",9.34,1.2,9.24,280,NA,2018,2018
2018-04-04,1499,"North Channel 8.1",12.19,0.75,7.78,273,NA,2018,2018
2018-04-05,1500,"North Channel 8.1",9.42,1.23,8.83,281,NA,2018,2018
2018-04-17,1509,"North Channel 8.1",NA,0.91,9.02,273,NA,2018,2018
2018-04-18,1510,"North Channel 8.1",6.57,0.79,8.77,265,NA,2018,2018
2018-04-19,1511,"North Channel 8.1",5.56,0.96,7.82,264,NA,2018,2018
2018-04-20,1513,"North Channel 8.1",5.15,0.96,8.88,267,NA,2018,2018
2018-04-21,1514,"North Channel 8.1",5.52,0.67,8.85,260,NA,2018,2018
2018-04-22,1515,"North Channel 8.1",3.82,1.19,8.39,262,NA,2018,2018
2018-04-23,1516,"North Channel 8.1",4.29,1.06,6.94,255,NA,2018,2018
2018-04-24,1521,"North Channel 8.1",3.85,1.29,7.48,257,NA,2018,2018
2018-04-25,1522,"North Channel 8.1",4.96,1.49,7,255,NA,2018,2018
2018-04-26,1525,"North Channel 8.1",3.55,1.4,7.71,250,NA,2018,2018
2018-04-27,1526,"North Channel 8.1",3.37,1.37,7.31,257,NA,2018,2018
2018-04-28,1529,"North Channel 8.1",3.17,1.25,7.09,255,NA,2018,2018
2018-04-29,1534,"North Channel 8.1",3.44,1.13,8.55,280,NA,2018,2018
2018-04-30,1535,"North Channel 8.1",3.02,1.24,8.89,256,NA,2018,2018
2018-05-01,1536,"North Channel 8.1",2.85,1.25,8.13,247,NA,2018,2018
2018-05-02,1537,"North Channel 8.1",2.16,0.74,7.47,245,NA,2018,2018
2018-05-03,1538,"North Channel 8.1",2.18,1.31,8.59,239,NA,2018,2018
2018-05-04,1541,"North Channel 8.1",1.94,0.88,8.41,245,NA,2018,2018
2018-05-05,1543,"North Channel 8.1",1.75,0.75,8.14,243,NA,2018,2018
2018-05-06,1545,"North Channel 8.1",1.97,1.24,8.28,241,NA,2018,2018
2018-05-07,1546,"North Channel 8.1",1.83,1.36,8.28,245,NA,2018,2018
2018-05-08,1549,"North Channel 8.1",2.27,0.71,7.53,242,NA,2018,2018
2018-05-09,1550,"North Channel 8.1",1.29,1.26,6.41,235,NA,2018,2018
2018-05-14,1552,"North Channel 8.1",1.22,1.22,8.47,245,NA,2018,2018
2018-05-14,1551,"North Channel 8.1",NA,1.34,7.94,250,NA,2018,2018
2018-05-15,1555,"North Channel 8.1",1.49,1.32,8.2,238,NA,2018,2018
2018-05-16,1557,"North Channel 8.1",1.75,1.01,8.24,240,NA,2018,2018
2018-05-17,1560,"North Channel 8.1",1.67,1.24,7.5,235,NA,2018,2018
2018-05-20,1561,"North Channel 8.1",NA,1.32,7.28,242,NA,2018,2018
2018-05-21,1563,"North Channel 8.1",1.15,1.15,7.86,235,NA,2018,2018
2018-05-22,1564,"North Channel 8.1",1.55,1.23,7.73,241,NA,2018,2018
2019-01-09,1567,"North Channel 8.1",NA,1.18,NA,243,"Dissolved Oxygen not recorded (meter not calibrated)",2019,2019
2019-01-10,1570,"North Channel 8.1",2.76,1.43,9.73,244,NA,2019,2019
2019-01-11,1572,"North Channel 8.1",1.64,1.29,8.6,247,NA,2019,2019
2019-01-13,1574,"North Channel 8.1",NA,1.43,9.07,239,NA,2019,2019
2019-01-14,1575,"North Channel 8.1",1.52,1.14,8.69,250,NA,2019,2019
2019-01-15,1578,"North Channel 8.1",1.57,1.37,8.93,240,NA,2019,2019
2019-01-16,1579,"North Channel 8.1",2.46,1.42,8.55,251,NA,2019,2019
2019-01-18,1582,"North Channel 8.1",NA,1.21,9.16,245,NA,2019,2019
2019-01-19,1583,"North Channel 8.1",8.59,0.75,8.42,250,NA,2019,2019
2019-01-20,1584,"North Channel 8.1",4.66,0.36,8.36,296,NA,2019,2019
2019-01-24,1590,"North Channel 8.1",NA,0.3,8.55,270,NA,2019,2019
